fips,county,cbsa,msa_name,cluster_core,county_cat,is_center,naics,industry,estabs,emp,wages,avg_pay,weekly_wage,lq_emp,lq_pay,disclosure_code
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311830,NAICS 311830 Tortilla manufacturing,9,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311911,NAICS 311911 Roasted nuts and peanut butter manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311919,NAICS 311919 Other snack food manufacturing,10,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311920,NAICS 311920 Coffee and tea manufacturing,5,39,1819850,47167,907,0.1,0.8,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311930,NAICS 311930 Flavoring syrup and concentrate manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311941,"NAICS 311941 Mayonnaise, dressing, and other prepared sauce manufacturing",3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311942,NAICS 311942 Spice and extract manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311991,NAICS 311991 Perishable prepared food manufacturing,10,1515,73275610,48380,930,1.61,0.98,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,311999,NAICS 311999 All other miscellaneous food manufacturing,10,85,3822079,45010,866,0.14,0.67,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312111,NAICS 312111 Soft drink manufacturing,12,3224,217024431,67326,1295,2.72,1.01,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312112,NAICS 312112 Bottled water manufacturing,10,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312113,NAICS 312113 Ice manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312120,NAICS 312120 Breweries,22,522,28477095,54528,1049,0.33,1.18,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312130,NAICS 312130 Wineries,8,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312140,NAICS 312140 Distilleries,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,312230,NAICS 312230 Tobacco manufacturing,6,70,3932000,56373,1084,0.44,0.64,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313110,"NAICS 313110 Fiber, yarn, and thread mills",1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313210,NAICS 313210 Broadwoven fabric mills,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313220,NAICS 313220 Narrow fabric mills and schiffli machine embroidery,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313230,NAICS 313230 Nonwoven fabric mills,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313310,NAICS 313310 Textile and fabric finishing mills,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,313320,NAICS 313320 Fabric coating mills,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,314110,NAICS 314110 Carpet and rug mills,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,314120,NAICS 314120 Curtain and linen mills,19,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,314910,NAICS 314910 Textile bag and canvas mills,9,113,6707628,59579,1146,0.32,1.18,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,314999,NAICS 314999 All other miscellaneous textile product mills,34,517,24376278,47134,906,1.18,1.03,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,315210,NAICS 315210 Cut and sew apparel contractors,9,303,16627022,54875,1055,0.92,1.24,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,315250,NAICS 315250 Cut and sew apparel manufacturing (except contractors),13,82,3647180,44388,854,0.12,0.72,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,315990,NAICS 315990 Apparel accessories and other apparel manufacturing,5,36,1107187,30970,596,0.19,0.61,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,316210,NAICS 316210 Footwear manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,316990,NAICS 316990 Other leather and allied product manufacturing,6,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321113,NAICS 321113 Sawmills,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321114,NAICS 321114 Wood preservation,0,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321211,NAICS 321211 Hardwood veneer and plywood manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321215,NAICS 321215 Engineered wood member manufacturing,13,258,15537650,60321,1160,0.44,0.98,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321911,NAICS 321911 Wood window and door manufacturing,15,657,38375549,58425,1124,0.78,0.92,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321912,"NAICS 321912 Cut stock, resawing lumber, and planing",2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321918,NAICS 321918 Other millwork (including flooring),16,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321920,NAICS 321920 Wood container and pallet manufacturing,22,448,23332877,52102,1002,0.48,1.03,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321991,NAICS 321991 Manufactured home (mobile home) manufacturing,7,1381,98155642,71097,1367,3.21,1.2,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321992,NAICS 321992 Prefabricated wood building manufacturing,8,486,29285433,60237,1158,1.86,1.04,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,321999,NAICS 321999 All other miscellaneous wood product manufacturing,18,161,10269842,63722,1225,0.4,1.15,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322120,NAICS 322120 Paper mills,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322130,NAICS 322130 Paperboard mills,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322211,NAICS 322211 Corrugated and solid fiber box manufacturing,9,893,67641014,75774,1457,0.6,1.03,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322212,NAICS 322212 Folding paperboard box manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322219,NAICS 322219 Other paperboard container manufacturing,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322220,NAICS 322220 Paper bag and coated and treated paper manufacturing,10,380,26464834,69583,1338,0.48,0.99,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322230,NAICS 322230 Stationery product manufacturing,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322291,NAICS 322291 Sanitary paper product manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,322299,NAICS 322299 All other converted paper product manufacturing,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,323111,NAICS 323111 Commercial printing (except screen and books),247,3129,207728434,66392,1277,0.82,1.08,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,323113,NAICS 323113 Commercial screen printing,96,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,323117,NAICS 323117 Books printing,7,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,323120,NAICS 323120 Support activities for printing,16,161,7251513,45157,868,0.67,0.78,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,324110,NAICS 324110 Petroleum refineries,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,324121,NAICS 324121 Asphalt paving mixture and block manufacturing,6,112,9489544,84414,1623,0.46,0.98,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,324122,NAICS 324122 Asphalt shingle and coating materials manufacturing,3,47,3835909,82198,1581,0.25,0.87,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,324191,NAICS 324191 Petroleum lubricating oil and grease manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325110,NAICS 325110 Petrochemical manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325120,NAICS 325120 Industrial gas manufacturing,12,438,51418968,117395,2258,1.43,0.8,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325130,NAICS 325130 Synthetic dye and pigment manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325180,NAICS 325180 Other basic inorganic chemical manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325199,NAICS 325199 All other basic organic chemical manufacturing,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325211,NAICS 325211 Plastics material and resin manufacturing,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325311,NAICS 325311 Nitrogenous fertilizer manufacturing,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325314,NAICS 325314 Fertilizer (mixing only) manufacturing,4,81,3926573,48727,937,0.76,0.68,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325315,NAICS 325315 Compost manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325320,NAICS 325320 Pesticide and other agricultural chemical manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325411,NAICS 325411 Medicinal and botanical manufacturing,25,769,41859978,54434,1047,1.25,0.42,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325412,NAICS 325412 Pharmaceutical preparation manufacturing,48,2049,168852182,82404,1585,0.62,0.62,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325413,NAICS 325413 In-vitro diagnostic substance manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325414,NAICS 325414 Biological product (except diagnostic) manufacturing,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325510,NAICS 325510 Paint and coating manufacturing,15,395,32607648,82603,1589,0.65,1.01,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325520,NAICS 325520 Adhesive manufacturing,5,103,9020339,87647,1686,0.3,1.02,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325611,NAICS 325611 Soap and other detergent manufacturing,15,237,12597722,53136,1022,0.59,0.54,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325612,NAICS 325612 Polish and other sanitation good manufacturing,7,49,3322435,67920,1306,0.14,0.83,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325620,NAICS 325620 Toilet preparation manufacturing,12,255,15627761,61366,1180,0.3,0.87,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325910,NAICS 325910 Printing ink manufacturing,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325991,NAICS 325991 Custom compounding of purchased resins,3,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,325998,NAICS 325998 All other miscellaneous chemical product and preparation manufacturing,16,119,9996954,84067,1617,0.19,0.93,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326111,NAICS 326111 Plastics bag and pouch manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326112,NAICS 326112 Plastics packaging film and sheet (including laminated) manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326113,NAICS 326113 Unlaminated plastics film and sheet (except packaging) manufacturing,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326121,NAICS 326121 Unlaminated plastics profile shape manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326122,NAICS 326122 Plastics pipe and pipe fitting manufacturing,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326130,"NAICS 326130 Laminated plastics plate, sheet (except packaging), and shape manufacturing",2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326140,NAICS 326140 Polystyrene foam product manufacturing,6,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326150,NAICS 326150 Urethane and other foam product (except polystyrene) manufacturing,10,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326160,NAICS 326160 Plastics bottle manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326191,NAICS 326191 Plastics plumbing fixture manufacturing,7,213,10514677,49365,949,0.95,0.87,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326199,NAICS 326199 All other plastics product manufacturing,53,2142,128598756,60037,1155,0.48,0.96,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326211,NAICS 326211 Tire manufacturing (except retreading),1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326220,NAICS 326220 Rubber and plastics hoses and belting manufacturing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326291,NAICS 326291 Rubber product manufacturing for mechanical use,4,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,326299,NAICS 326299 All other rubber product manufacturing,6,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327110,"NAICS 327110 Pottery, ceramics, and plumbing fixture manufacturing",3,4,234012,52984,1019,0.02,0.86,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327120,NAICS 327120 Clay building material and refractories manufacturing,7,153,13021515,85294,1640,0.48,1.3,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327211,NAICS 327211 Flat glass manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327212,NAICS 327212 Other pressed and blown glass and glassware manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327215,NAICS 327215 Glass product manufacturing made of purchased glass,15,727,44795314,61638,1185,1.11,0.97,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327310,NAICS 327310 Cement manufacturing,7,162,11284208,69727,1341,0.75,0.77,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327320,NAICS 327320 Ready-mix concrete manufacturing,43,1932,168660983,87321,1679,1.27,1.19,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327331,NAICS 327331 Concrete block and brick manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327332,NAICS 327332 Concrete pipe manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327390,NAICS 327390 Other concrete product manufacturing,17,469,30131165,64200,1235,0.57,0.98,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327420,NAICS 327420 Gypsum product manufacturing,4,123,12486091,101651,1955,0.71,1.2,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327910,NAICS 327910 Abrasive product manufacturing,4,15,777714,50446,970,0.1,0.73,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327991,NAICS 327991 Cut stone and stone product manufacturing,30,857,50958251,59455,1143,1.66,1.07,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327992,NAICS 327992 Ground or treated mineral and earth manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327993,NAICS 327993 Mineral wool manufacturing,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,327999,NAICS 327999 All other miscellaneous nonmetallic mineral product manufacturing,4,100,7289688,72958,1403,0.58,1.01,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331110,NAICS 331110 Iron and steel mills and ferroalloy manufacturing,5,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331210,NAICS 331210 Iron and steel pipe and tube manufacturing from purchased steel,6,262,19842010,75757,1457,0.67,0.93,
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331221,NAICS 331221 Rolled steel shape manufacturing,10,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331222,NAICS 331222 Steel wire drawing,1,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331313,NAICS 331313 Alumina refining and primary aluminum production,2,0,0,0,0,0.0,0.0,N
04013,"Maricopa County, Arizona",38060,"Phoenix-Mesa-Chandler, AZ",38060,center,True,331318,"NAICS 331318 Other aluminum rolling, drawing, and extruding",5,0,0,0,0,0.0,0.0,N
